ParticipantID,UnityFrame,FrameTimeStamp,CurrentScene,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Vive_Eye_Left_Blink,Vive_Eye_Left_Wide,Vive_Eye_Right_Blink,Vive_Eye_Right_Wide,Vive_Eye_Left_Squeeze,Vive_Eye_Right_Squeeze,Vive_Eye_Left_Down,Vive_Eye_Right_Down,Vive_Eye_Left_Out,Vive_Eye_Right_In,Vive_Eye_Left_In,Vive_Eye_Right_Out,Vive_Eye_Left_Up,Vive_Eye_Right_Up,Vive_Face_Jaw_Right,Vive_Face_Jaw_Left,Vive_Face_Jaw_Forward,Vive_Face_Jaw_Open,Vive_Face_Mouth_Ape_Shape,Vive_Face_Mouth_Upper_Right,Vive_Face_Mouth_Upper_Left,Vive_Face_Lower_Right,Vive_Face_Lower_Left,Vive_Face_Mouth_Upper_Overturn,Vive_Face_Mouth_Lower_Overturn,Vive_Face_Mouth_Pout,Vive_Face_Mouth_Smile_Right,Vive_Face_Mouth_Smile_Left,Vive_Face_Mouth_Sad_Right,Vive_Face_Mouth_Sad_Left,Vive_Face_Mouth_Puff_Right,Vive_Face_Mouth_Puff_left,Vive_Face_Mouth_Suck,Vive_Face_Mouth_Upper_UpRight,Vive_Face_Mouth_Upper_UpLeft,Vive_Face_Mouth_Lower_DownRight,Vive_Face_Mouth_Lower_DownLeft,Vive_Face_Mouth_Upper_Inside,Vive_Face_Mouth_Lower_Inside,Vive_Face_Tongue_Out_1,Vive_Face_Tongue_Left,Vive_Face_Tongue_Right,Vive_Face_Tongue_Up,Vive_Face_Tongue_Down,Vive_Face_Tongue_Roll,Vive_Face_Tongue_Out_2,Vive_Face_Tongue_Up_Right,Vive_Face_Tongue_Up_Left,Vive_Face_Tongue_Down_Right,Vive_Face_Tongue_Down_Left,EyeGaze_Local_Pos.x,EyeGaze_Local_Pos.y,EyeGaze_Local_Pos.z,EyeGaze_Local_Direction.x,EyeGaze_Local_Direction.y,EyeGaze_Local_Direction.z,LeftEyeGaze_Local_Pos.x,LeftEyeGaze_Local_Pos.y,LeftEyeGaze_Local_Pos.z,LeftEyeGaze_Local_Direction.x,LeftEyeGaze_Local_Direction.y,LeftEyeGaze_Local_Direction.z,RightEyeGaze_Local_Pos.x,RightEyeGaze_Local_Pos.y,RightEyeGaze_Local_Pos.z,RightEyeGaze_Local_Direction.x,RightEyeGaze_Local_Direction.y,RightEyeGaze_Local_Direction.z,EyeGaze_World_Pos.x,EyeGaze_World_Pos.y,EyeGaze_World_Pos.z,EyeGaze_World_Direction.x,EyeGaze_World_Direction.y,EyeGaze_World_Direction.z,LeftEyeGaze_World_Pos.x,LeftEyeGaze_World_Pos.y,LeftEyeGaze_World_Pos.z,LeftEyeGaze_World_Direction.x,LeftEyeGaze_World_Direction.y,LeftEyeGaze_World_Direction.z,RightEyeGaze_World_Pos.x,RightEyeGaze_World_Pos.y,RightEyeGaze_World_Pos.z,RightEyeGaze_World_Direction.x,RightEyeGaze_World_Direction.y,RightEyeGaze_World_Direction.z,PupilDilation_Left,PupilDilation_Right,EyeClosed_Left,EyeClosed_Right,CurrentBlink_Duration,CurrentBlink_Interval,GazeValid,Foveal_GrayScaleValue,Parafoveal_GrayScaleValue,Headpoint_GrayScaleValue,Image_GrayScaleValue,HMD_pX,HMD_pY,HMD_pZ,HMD_rX,HMD_rY,HMD_rZ,HMD_arX,HMD_arY,HMD_arZ,HMD_aqX,HMD_aqY,HMD_aqZ,HMD_aqW,
0,3904,2026-02-23 13:16:47Z,,6.932365,7.222689,6.642041,0.6106679,0,1.60158,0,0,0,0,0,0,5.501315,4.35211,6.65053,0.592854,0.702737,0.482971,7.399531,6.222203,8.57686,0.5856561,0,2.108057,7.205519,6.108929,8.30211,9.873434,10,9.53435,6.932365,7.222689,6.642041,0.6106679,0,1.60158,0,0,0,0,0,0,5.501315,4.35211,6.65053,0.592854,0.702737,0.482971,7.399531,6.222203,8.57686,0.5856561,0,2.108057,7.205519,6.108929,8.30211,9.873434,10,9.53435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3905,2026-02-23 13:16:47Z,,6.932367,7.22269,6.642044,0.6106651,0,1.601579,0,0,0,0,0,0,5.501317,4.35211,6.650533,0.592854,0.702737,0.482971,7.399532,6.222202,8.576862,0.5856544,0,2.108055,7.205522,6.108931,8.302114,9.87344,10,9.534358,6.932367,7.22269,6.642044,0.6106651,0,1.601579,0,0,0,0,0,0,5.501317,4.35211,6.650533,0.592854,0.702737,0.482971,7.399532,6.222202,8.576862,0.5856544,0,2.108055,7.205522,6.108931,8.302114,9.87344,10,9.534358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3906,2026-02-23 13:16:47Z,,6.932368,7.22269,6.642047,0.6106624,0,1.601577,0,0,0,0,0,0,5.501319,4.352111,6.650537,0.592854,0.702737,0.482971,7.399533,6.222202,8.576865,0.5856526,0,2.108053,7.205525,6.108932,8.302118,9.873446,10,9.534365,6.932368,7.22269,6.642047,0.6106624,0,1.601577,0,0,0,0,0,0,5.501319,4.352111,6.650537,0.592854,0.702737,0.482971,7.399533,6.222202,8.576865,0.5856526,0,2.108053,7.205525,6.108932,8.302118,9.873446,10,9.534365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3907,2026-02-23 13:16:47Z,,6.93237,7.22269,6.64205,0.6106597,0,1.601576,0,0,0,0,0,0,5.501321,4.352112,6.65054,0.592854,0.702737,0.482971,7.399534,6.222201,8.576867,0.5856509,0,2.108051,7.205528,6.108933,8.302123,9.873451,10,9.534372,6.93237,7.22269,6.64205,0.6106597,0,1.601576,0,0,0,0,0,0,5.501321,4.352112,6.65054,0.592854,0.702737,0.482971,7.399534,6.222201,8.576867,0.5856509,0,2.108051,7.205528,6.108933,8.302123,9.873451,10,9.534372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3908,2026-02-23 13:16:47Z,,6.932372,7.222691,6.642053,0.610657,0,1.601574,0,0,0,0,0,0,5.501323,4.352113,6.650544,0.592854,0.702737,0.482971,7.399535,6.222201,8.57687,0.5856491,0,2.108049,7.205531,6.108935,8.302127,9.873457,10,9.534379,6.932372,7.222691,6.642053,0.610657,0,1.601574,0,0,0,0,0,0,5.501323,4.352113,6.650544,0.592854,0.702737,0.482971,7.399535,6.222201,8.57687,0.5856491,0,2.108049,7.205531,6.108935,8.302127,9.873457,10,9.534379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3909,2026-02-23 13:16:47Z,,6.932373,7.222691,6.642056,0.6106542,0,1.601573,0,0,0,0,0,0,5.501325,4.352113,6.650547,0.592854,0.702737,0.482971,7.399536,6.2222,8.576872,0.5856473,0,2.108048,7.205534,6.108937,8.302131,9.873463,10,9.534387,6.932373,7.222691,6.642056,0.6106542,0,1.601573,0,0,0,0,0,0,5.501325,4.352113,6.650547,0.592854,0.702737,0.482971,7.399536,6.2222,8.576872,0.5856473,0,2.108048,7.205534,6.108937,8.302131,9.873463,10,9.534387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3910,2026-02-23 13:16:47Z,,6.932375,7.222691,6.642058,0.6106515,0,1.601571,0,0,0,0,0,0,5.501327,4.352114,6.65055,0.592854,0.702737,0.482971,7.399537,6.2222,8.576874,0.5856456,0,2.108046,7.205536,6.108938,8.302135,9.873468,10,9.534394,6.932375,7.222691,6.642058,0.6106515,0,1.601571,0,0,0,0,0,0,5.501327,4.352114,6.65055,0.592854,0.702737,0.482971,7.399537,6.2222,8.576874,0.5856456,0,2.108046,7.205536,6.108938,8.302135,9.873468,10,9.534394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3911,2026-02-23 13:16:47Z,,6.932376,7.222692,6.642061,0.6106488,0,1.60157,0,0,0,0,0,0,5.501329,4.352115,6.650554,0.592854,0.702737,0.482971,7.399538,6.222199,8.576877,0.5856439,0,2.108044,7.205539,6.10894,8.302139,9.873474,10,9.534401,6.932376,7.222692,6.642061,0.6106488,0,1.60157,0,0,0,0,0,0,5.501329,4.352115,6.650554,0.592854,0.702737,0.482971,7.399538,6.222199,8.576877,0.5856439,0,2.108044,7.205539,6.10894,8.302139,9.873474,10,9.534401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3912,2026-02-23 13:16:47Z,,6.932378,7.222692,6.642064,0.6106461,0,1.601568,0,0,0,0,0,0,5.501331,4.352115,6.650558,0.592854,0.702737,0.482971,7.399539,6.222199,8.576879,0.5856421,0,2.108042,7.205542,6.108942,8.302143,9.87348,10,9.534409,6.932378,7.222692,6.642064,0.6106461,0,1.601568,0,0,0,0,0,0,5.501331,4.352115,6.650558,0.592854,0.702737,0.482971,7.399539,6.222199,8.576879,0.5856421,0,2.108042,7.205542,6.108942,8.302143,9.87348,10,9.534409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,3913,2026-02-23 13:16:47Z,,6.93238,7.222692,6.642067,0.6106433,0,1.601567,0,0,0,0,0,0,5.501333,4.352116,6.650561,0.592854,0.702737,0.482971,7.399539,6.222198,8.576881,0.5856404,0,2.108041,7.205545,6.108943,8.302148,9.873486,10,9.534415,6.93238,7.222692,6.642067,0.6106433,0,1.601567,0,0,0,0,0,0,5.501333,4.352116,6.650561,0.592854,0.702737,0.482971,7.399539,6.222198,8.576881,0.5856404,0,2.108041,7.205545,6.108943,8.302148,9.873486,10,9.534415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
