ParticipantID,UnityFrame,FrameTimeStamp,CurrentScene,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Vive_Eye_Left_Blink,Vive_Eye_Left_Wide,Vive_Eye_Right_Blink,Vive_Eye_Right_Wide,Vive_Eye_Left_Squeeze,Vive_Eye_Right_Squeeze,Vive_Eye_Left_Down,Vive_Eye_Right_Down,Vive_Eye_Left_Out,Vive_Eye_Right_In,Vive_Eye_Left_In,Vive_Eye_Right_Out,Vive_Eye_Left_Up,Vive_Eye_Right_Up,Vive_Face_Jaw_Right,Vive_Face_Jaw_Left,Vive_Face_Jaw_Forward,Vive_Face_Jaw_Open,Vive_Face_Mouth_Ape_Shape,Vive_Face_Mouth_Upper_Right,Vive_Face_Mouth_Upper_Left,Vive_Face_Lower_Right,Vive_Face_Lower_Left,Vive_Face_Mouth_Upper_Overturn,Vive_Face_Mouth_Lower_Overturn,Vive_Face_Mouth_Pout,Vive_Face_Mouth_Smile_Right,Vive_Face_Mouth_Smile_Left,Vive_Face_Mouth_Sad_Right,Vive_Face_Mouth_Sad_Left,Vive_Face_Mouth_Puff_Right,Vive_Face_Mouth_Puff_left,Vive_Face_Mouth_Suck,Vive_Face_Mouth_Upper_UpRight,Vive_Face_Mouth_Upper_UpLeft,Vive_Face_Mouth_Lower_DownRight,Vive_Face_Mouth_Lower_DownLeft,Vive_Face_Mouth_Upper_Inside,Vive_Face_Mouth_Lower_Inside,Vive_Face_Tongue_Out_1,Vive_Face_Tongue_Left,Vive_Face_Tongue_Right,Vive_Face_Tongue_Up,Vive_Face_Tongue_Down,Vive_Face_Tongue_Roll,Vive_Face_Tongue_Out_2,Vive_Face_Tongue_Up_Right,Vive_Face_Tongue_Up_Left,Vive_Face_Tongue_Down_Right,Vive_Face_Tongue_Down_Left,EyeGaze_Local_Pos.x,EyeGaze_Local_Pos.y,EyeGaze_Local_Pos.z,EyeGaze_Local_Direction.x,EyeGaze_Local_Direction.y,EyeGaze_Local_Direction.z,LeftEyeGaze_Local_Pos.x,LeftEyeGaze_Local_Pos.y,LeftEyeGaze_Local_Pos.z,LeftEyeGaze_Local_Direction.x,LeftEyeGaze_Local_Direction.y,LeftEyeGaze_Local_Direction.z,RightEyeGaze_Local_Pos.x,RightEyeGaze_Local_Pos.y,RightEyeGaze_Local_Pos.z,RightEyeGaze_Local_Direction.x,RightEyeGaze_Local_Direction.y,RightEyeGaze_Local_Direction.z,EyeGaze_World_Pos.x,EyeGaze_World_Pos.y,EyeGaze_World_Pos.z,EyeGaze_World_Direction.x,EyeGaze_World_Direction.y,EyeGaze_World_Direction.z,LeftEyeGaze_World_Pos.x,LeftEyeGaze_World_Pos.y,LeftEyeGaze_World_Pos.z,LeftEyeGaze_World_Direction.x,LeftEyeGaze_World_Direction.y,LeftEyeGaze_World_Direction.z,RightEyeGaze_World_Pos.x,RightEyeGaze_World_Pos.y,RightEyeGaze_World_Pos.z,RightEyeGaze_World_Direction.x,RightEyeGaze_World_Direction.y,RightEyeGaze_World_Direction.z,PupilDilation_Left,PupilDilation_Right,EyeClosed_Left,EyeClosed_Right,CurrentBlink_Duration,CurrentBlink_Interval,GazeValid,Foveal_GrayScaleValue,Parafoveal_GrayScaleValue,Headpoint_GrayScaleValue,Image_GrayScaleValue,HMD_pX,HMD_pY,HMD_pZ,HMD_rX,HMD_rY,HMD_rZ,HMD_arX,HMD_arY,HMD_arZ,HMD_aqX,HMD_aqY,HMD_aqZ,HMD_aqW,
0,1052,2026-02-23 14:11:37Z,,6.920165,7.220481,6.619848,0.6314027,0,1.613015,0,0,0,0,0,0,5.485623,4.34692,6.624337,0.592854,0.702737,0.482971,7.392375,6.225883,8.558867,0.5989342,0,2.121335,7.183735,6.097136,8.270335,9.829919,10,9.479738,6.920165,7.220481,6.619848,0.6314027,0,1.613015,0,0,0,0,0,0,5.485623,4.34692,6.624337,0.592854,0.702737,0.482971,7.392375,6.225883,8.558867,0.5989342,0,2.121335,7.183735,6.097136,8.270335,9.829919,10,9.479738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1053,2026-02-23 14:11:37Z,,6.920177,7.220483,6.619872,0.6313809,0,1.613003,0,0,0,0,0,0,5.48564,4.346926,6.624364,0.592854,0.702737,0.482971,7.392383,6.22588,8.558887,0.5989203,0,2.121321,7.183757,6.097148,8.270368,9.829965,10,9.479795,6.920177,7.220483,6.619872,0.6313809,0,1.613003,0,0,0,0,0,0,5.48564,4.346926,6.624364,0.592854,0.702737,0.482971,7.392383,6.22588,8.558887,0.5989203,0,2.121321,7.183757,6.097148,8.270368,9.829965,10,9.479795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1054,2026-02-23 14:11:37Z,,6.92019,7.220486,6.619895,0.6313593,0,1.612991,0,0,0,0,0,0,5.485656,4.346931,6.624392,0.592854,0.702737,0.482971,7.39239,6.225876,8.558906,0.5989065,0,2.121307,7.18378,6.09716,8.270401,9.83001,10,9.479853,6.92019,7.220486,6.619895,0.6313593,0,1.612991,0,0,0,0,0,0,5.485656,4.346931,6.624392,0.592854,0.702737,0.482971,7.39239,6.225876,8.558906,0.5989065,0,2.121307,7.18378,6.09716,8.270401,9.83001,10,9.479853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1055,2026-02-23 14:11:37Z,,6.920203,7.220488,6.619918,0.6313376,0,1.61298,0,0,0,0,0,0,5.485672,4.346937,6.624419,0.592854,0.702737,0.482971,7.392398,6.225872,8.558924,0.5988926,0,2.121293,7.183803,6.097172,8.270434,9.830055,10,9.479909,6.920203,7.220488,6.619918,0.6313376,0,1.61298,0,0,0,0,0,0,5.485672,4.346937,6.624419,0.592854,0.702737,0.482971,7.392398,6.225872,8.558924,0.5988926,0,2.121293,7.183803,6.097172,8.270434,9.830055,10,9.479909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1056,2026-02-23 14:11:37Z,,6.920216,7.22049,6.619941,0.631316,0,1.612968,0,0,0,0,0,0,5.485689,4.346942,6.624446,0.592854,0.702737,0.482971,7.392405,6.225868,8.558943,0.5988787,0,2.121279,7.183825,6.097185,8.270468,9.830101,10,9.479966,6.920216,7.22049,6.619941,0.631316,0,1.612968,0,0,0,0,0,0,5.485689,4.346942,6.624446,0.592854,0.702737,0.482971,7.392405,6.225868,8.558943,0.5988787,0,2.121279,7.183825,6.097185,8.270468,9.830101,10,9.479966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1057,2026-02-23 14:11:37Z,,6.920228,7.220493,6.619964,0.6312944,0,1.612956,0,0,0,0,0,0,5.485705,4.346948,6.624474,0.592854,0.702737,0.482971,7.392413,6.225864,8.558962,0.5988649,0,2.121265,7.183848,6.097197,8.270501,9.830146,10,9.480023,6.920228,7.220493,6.619964,0.6312944,0,1.612956,0,0,0,0,0,0,5.485705,4.346948,6.624474,0.592854,0.702737,0.482971,7.392413,6.225864,8.558962,0.5988649,0,2.121265,7.183848,6.097197,8.270501,9.830146,10,9.480023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1058,2026-02-23 14:11:37Z,,6.920241,7.220495,6.619987,0.6312729,0,1.612944,0,0,0,0,0,0,5.485722,4.346953,6.624501,0.592854,0.702737,0.482971,7.39242,6.225861,8.55898,0.5988511,0,2.121252,7.183871,6.097209,8.270534,9.830192,10,9.48008,6.920241,7.220495,6.619987,0.6312729,0,1.612944,0,0,0,0,0,0,5.485722,4.346953,6.624501,0.592854,0.702737,0.482971,7.39242,6.225861,8.55898,0.5988511,0,2.121252,7.183871,6.097209,8.270534,9.830192,10,9.48008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1059,2026-02-23 14:11:37Z,,6.920254,7.220497,6.62001,0.6312513,0,1.612932,0,0,0,0,0,0,5.485738,4.346958,6.624528,0.592854,0.702737,0.482971,7.392427,6.225857,8.558999,0.5988373,0,2.121238,7.183894,6.097221,8.270567,9.830236,10,9.480137,6.920254,7.220497,6.62001,0.6312513,0,1.612932,0,0,0,0,0,0,5.485738,4.346958,6.624528,0.592854,0.702737,0.482971,7.392427,6.225857,8.558999,0.5988373,0,2.121238,7.183894,6.097221,8.270567,9.830236,10,9.480137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1060,2026-02-23 14:11:37Z,,6.920267,7.2205,6.620033,0.6312299,0,1.61292,0,0,0,0,0,0,5.485754,4.346964,6.624555,0.592854,0.702737,0.482971,7.392435,6.225853,8.559017,0.5988235,0,2.121224,7.183916,6.097234,8.270599,9.830281,10,9.480193,6.920267,7.2205,6.620033,0.6312299,0,1.61292,0,0,0,0,0,0,5.485754,4.346964,6.624555,0.592854,0.702737,0.482971,7.392435,6.225853,8.559017,0.5988235,0,2.121224,7.183916,6.097234,8.270599,9.830281,10,9.480193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,1061,2026-02-23 14:11:37Z,,6.920279,7.220502,6.620056,0.6312084,0,1.612908,0,0,0,0,0,0,5.485771,4.346969,6.624582,0.592854,0.702737,0.482971,7.392442,6.225849,8.559036,0.5988098,0,2.12121,7.183939,6.097246,8.270633,9.830327,10,9.480249,6.920279,7.220502,6.620056,0.6312084,0,1.612908,0,0,0,0,0,0,5.485771,4.346969,6.624582,0.592854,0.702737,0.482971,7.392442,6.225849,8.559036,0.5988098,0,2.12121,7.183939,6.097246,8.270633,9.830327,10,9.480249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
